res_item_seq,res_seq,mem_seq,res_item_title,res_item_content,res_item_pic,res_item_price,res_item_wdate,res_item_update
856,183,4,대창구이 (1인분),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
857,183,4,막창구이 (1인분),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
858,183,4,특양구이 (1인분),맛있따,,27000,2023-05-25 10:16:00,2023-05-25 10:16:00
859,183,4,염통구이 (1인분),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
860,184,6,광우세트,맛있따,,33000,2023-05-25 10:16:00,2023-05-25 10:16:00
861,184,6,광우연,맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
862,184,6,물회,맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
863,184,6,홍게,맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
864,186,5,유부김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
865,186,5,햄김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
866,186,5,참치김밥,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
867,186,5,매실김밥,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
868,186,5,쇠고기김밥,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
869,186,5,진미김밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
870,186,5,맛살김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
871,186,5,김치김밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
872,186,5,치즈김밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
873,186,5,얼큰이김밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
874,186,5,멸치김밥,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
875,186,5,모듬김밥,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
876,186,5,우엉김밥,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
877,187,6,달콤한 아몬드 아메리카노,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
878,187,6,라떼,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
879,187,6,카푸치노,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
880,187,6,바닐라라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
881,187,6,캬라멜라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
882,187,6,헤이즐넛,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
883,187,6,메이플라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
884,187,6,아몬드라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
885,187,6,아이스 콩 라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
886,187,6,모카,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
887,187,6,캬라멜 마끼아또,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
888,187,6,핫바닐라,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
889,187,6,아이스바닐라,맛있따,,4000,2023-05-25 10:16:00,2023-05-25 10:16:00
890,187,6,핫초코,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
891,187,6,아이스초코,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
892,187,6,그린티 라떼,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
893,187,6,얼음 동동 미숫가루,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
894,187,6,베리베리 요거트,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
895,187,6,유자에이드,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
896,187,6,레모네이드,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
897,187,6,오미자에이드,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
898,189,12,감자탕(소/2인),맛있따,,28000,2023-05-25 10:16:00,2023-05-25 10:16:00
899,189,12,감자탕(중/3인),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
900,189,12,감자탕(대/4인),맛있따,,42000,2023-05-25 10:16:00,2023-05-25 10:16:00
901,189,12,뼈해장국(고기많이),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
902,189,12,반반해장국,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
903,189,12,국내산 김치전,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
904,190,7,콩국수,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
905,190,7,곰국시,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
906,190,7,소고기보신탕,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
907,190,7,소고기보신탕 (특),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
908,190,7,돈까스,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
909,190,7,소고기보신탕전골 (대),맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
910,190,7,소고기보신탕전골 (중),맛있따,,42000,2023-05-25 10:16:00,2023-05-25 10:16:00
911,190,7,해물갈비찜 (대),맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
912,190,7,해물갈비찜 (중),맛있따,,42000,2023-05-25 10:16:00,2023-05-25 10:16:00
913,190,7,수비드보쌈 (대),맛있따,,42000,2023-05-25 10:16:00,2023-05-25 10:16:00
914,190,7,수비드보쌈 (중),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
915,190,7,곤드레전병,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
916,190,7,왕만두,맛있따,,7000,2023-05-25 10:16:00,2023-05-25 10:16:00
917,191,11,족발 (중),맛있따,,32000,2023-05-25 10:16:00,2023-05-25 10:16:00
918,191,11,쟁반막국수 (중),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
919,191,11,사발막국수,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
920,191,11,해물파전,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
921,191,11,순두부찌개,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
922,192,1,평일점심,맛있따,,40800,2023-05-25 10:16:00,2023-05-25 10:16:00
923,192,1,평일저녁,맛있따,,44800,2023-05-25 10:16:00,2023-05-25 10:16:00
924,192,1,"주말,공휴일",맛있따,,44800,2023-05-25 10:16:00,2023-05-25 10:16:00
925,192,1,초등학생,맛있따,,29800,2023-05-25 10:16:00,2023-05-25 10:16:00
926,192,1,미취학(4~7세),맛있따,,12800,2023-05-25 10:16:00,2023-05-25 10:16:00
927,193,7,생소고기 쌀국수 (M),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
928,193,7,소고기 쌀국수 (M),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
929,193,7,하노이 국밥,맛있따,,11000,2023-05-25 10:16:00,2023-05-25 10:16:00
930,193,7,분짜,맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
931,193,7,씨즐링 새우,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
932,193,7,새우덮밥,맛있따,,12500,2023-05-25 10:16:00,2023-05-25 10:16:00
933,193,7,파인애플 볶음덮밥,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
934,193,7,하노이,맛있따,,6500,2023-05-25 10:16:00,2023-05-25 10:16:00
935,193,7,사이공,맛있따,,6500,2023-05-25 10:16:00,2023-05-25 10:16:00
936,195,3,뉴갓쏘이블랙라벨치킨 8조각,맛있따,,25200,2023-05-25 10:16:00,2023-05-25 10:16:00
937,195,3,뉴갓쏘이블랙라벨치킨 5조각,맛있따,,16200,2023-05-25 10:16:00,2023-05-25 10:16:00
938,195,3,뉴갓쏘이블랙라벨치킨 3조각,맛있따,,9900,2023-05-25 10:16:00,2023-05-25 10:16:00
939,195,3,뉴갓쏘이블랙라벨치킨 1조각,맛있따,,3400,2023-05-25 10:16:00,2023-05-25 10:16:00
940,195,3,에그징거더블다운박스,맛있따,,12500,2023-05-25 10:16:00,2023-05-25 10:16:00
941,195,3,에그징거더블다운세트,맛있따,,10500,2023-05-25 10:16:00,2023-05-25 10:16:00
942,195,3,청포도에이드,맛있따,,2900,2023-05-25 10:16:00,2023-05-25 10:16:00
943,195,3,리치캐모마일에이드,맛있따,,2900,2023-05-25 10:16:00,2023-05-25 10:16:00
944,196,4,껍데기,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
945,196,4,갈매기,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
946,196,4,항정살,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
947,196,4,목살,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
949,198,15,시오라멘 + 가라아게3pcs,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
950,198,15,나가사키 짬뽕 + 가라아게3pcs,맛있따,,9500,2023-05-25 10:16:00,2023-05-25 10:16:00
951,198,15,곰바동(고기200g),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
952,198,15,가라아게,맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
953,198,15,튀김만두(8pcs),맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
954,198,15,마늘 가라아게,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
955,200,12,순대국밥,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
956,200,12,따로국밥,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
957,200,12,술국,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
958,200,12,머리고기,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
959,200,12,모듬,맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
960,201,11,리코야끼+라코가리아게,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
961,201,11,돌문어2인간세트,맛있따,,26000,2023-05-25 10:16:00,2023-05-25 10:16:00
962,201,11,돌문어3~4인용,맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
963,201,11,타코와사비,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
964,201,11,통영꽃멍게,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
965,202,5,tater tots,맛있따,,3900,2023-05-25 10:16:00,2023-05-25 10:16:00
966,203,19,고급양갈비,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
967,203,19,빈빈양갈비,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
968,203,19,양꼬치 (1인분),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
969,203,19,양꼬치 (매운맛) (1인분),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
970,203,19,마라쇼룽샤 (소),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
971,204,5,명불허전 곱창볶음,맛있따,,11000,2023-05-25 10:16:00,2023-05-25 10:16:00
972,204,5,만인의 닭갈비,맛있따,,11000,2023-05-25 10:16:00,2023-05-25 10:16:00
973,205,12,녹두전복닭죽,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
974,205,12,동태탕(대),맛있따,,32000,2023-05-25 10:16:00,2023-05-25 10:16:00
975,205,12,동태탕(중),맛있따,,24000,2023-05-25 10:16:00,2023-05-25 10:16:00
976,205,12,동태탕(소),맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
977,205,12,생태탕(대),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
978,205,12,생태탕(중),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
979,205,12,생태탕(소),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
980,205,12,황태울금구이정식,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
981,205,12,황태된장구이정식,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
982,205,12,황태매운구이정식,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
983,205,12,코다리구이정식,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
984,205,12,낙지볶음(대),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
985,205,12,낙지볶음(중),맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
986,205,12,낙지볶음(소),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
987,205,12,아귀해물찜(대),맛있따,,65000,2023-05-25 10:16:00,2023-05-25 10:16:00
988,205,12,아귀해물찜(중),맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
989,205,12,아귀해물찜(소),맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
990,205,12,아귀해물탕(대),맛있따,,65000,2023-05-25 10:16:00,2023-05-25 10:16:00
991,205,12,아귀해물탕(중),맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
992,205,12,아귀해물탕(소),맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
993,206,5,행복한 세트B (2-3인용),맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
994,206,5,소시지 세트,맛있따,,7500,2023-05-25 10:16:00,2023-05-25 10:16:00
995,206,5,버터오징어 세트,맛있따,,7500,2023-05-25 10:16:00,2023-05-25 10:16:00
996,206,5,부드러운 한치,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
997,206,5,빠삭태 (바삭한식감의 먹태),맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
998,207,2,스모키 바비큐 몬스터 세트,맛있따,,13500,2023-05-25 10:16:00,2023-05-25 10:16:00
999,207,2,스모키 바비큐 와퍼 세트,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1000,207,2,치킨킹BLT 세트,맛있따,,10900,2023-05-25 10:16:00,2023-05-25 10:16:00
1001,207,2,몬스터와퍼 세트,맛있따,,12200,2023-05-25 10:16:00,2023-05-25 10:16:00
1002,207,2,콰트로치즈와퍼 세트,맛있따,,11300,2023-05-25 10:16:00,2023-05-25 10:16:00
1003,207,2,더블비프불고기버거 세트,맛있따,,7900,2023-05-25 10:16:00,2023-05-25 10:16:00
1004,207,2,콰트로 맥시멈…이하생략 3 세트,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1005,207,2,콰트로 맥시멈…이하생략 4 세트,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1006,207,2,기네스콰트로치즈와퍼 세트,맛있따,,12200,2023-05-25 10:16:00,2023-05-25 10:16:00
1007,207,2,기네스와퍼 세트,맛있따,,12200,2023-05-25 10:16:00,2023-05-25 10:16:00
1008,207,2,통새우와퍼세트,맛있따,,11300,2023-05-25 10:16:00,2023-05-25 10:16:00
1009,207,2,갈릭불고기와퍼 세트,맛있따,,10800,2023-05-25 10:16:00,2023-05-25 10:16:00
1010,207,2,치즈와퍼세트,맛있따,,11100,2023-05-25 10:16:00,2023-05-25 10:16:00
1011,207,2,와퍼 세트,맛있따,,10500,2023-05-25 10:16:00,2023-05-25 10:16:00
1012,207,2,불고기와퍼세트,맛있따,,10500,2023-05-25 10:16:00,2023-05-25 10:16:00
1013,209,10,빵긋랜덤박스,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1014,209,10,BELT샌드위치,맛있따,,6900,2023-05-25 10:16:00,2023-05-25 10:16:00
1015,209,10,추억의 사라다고로케,맛있따,,3800,2023-05-25 10:16:00,2023-05-25 10:16:00
1016,209,10,그랑드카페 아이스아메리카노,맛있따,,3500,2023-05-25 10:16:00,2023-05-25 10:16:00
1017,209,10,딸기와 우유생크림 2호,맛있따,,34000,2023-05-25 10:16:00,2023-05-25 10:16:00
1018,210,11,육회+연어사시미,맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1019,210,11,육회 낙지 탕탕이,맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1020,210,11,차돌 숙주볶음,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1021,210,11,차돌 부추,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1022,210,11,차돌김치찌개,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1023,212,8,용차이 고기듬뿍육짬뽕,맛있따,,9500,2023-05-25 10:16:00,2023-05-25 10:16:00
1024,212,8,용차이 삼선짬뽕,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1025,212,8,용차이 짜장,맛있따,,6000,2023-05-25 10:16:00,2023-05-25 10:16:00
1026,212,8,옛날볶음밥,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1027,212,8,꿔바로우,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1028,213,12,양꼬치 (1인분),맛있따,,14000,2023-05-25 10:16:00,2023-05-25 10:16:00
1029,213,12,양갈비살꼬치 (1인분),맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1030,213,12,양갈비 (1인분),맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1031,213,12,고급양갈비 (1인분),맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1032,213,12,마파두부,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1033,213,12,지삼선,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1034,213,12,가지볶음,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1035,213,12,피단두부,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1036,213,12,건두부볶음,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1037,213,12,건두부무침,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1038,213,12,탕수육,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1039,213,12,경장육슬,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1040,213,12,어향육슬,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1041,213,12,깐풍기,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1042,213,12,통파육,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1043,213,12,고니볶음,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1044,213,12,수주육편,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1045,213,12,호남닭고기,맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1046,213,12,호남중새우,맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1047,213,12,깐풍새우,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1048,214,15,한방오리,맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
1049,214,15,옻오리,맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
1050,214,15,오리로스,맛있따,,50000,2023-05-25 10:16:00,2023-05-25 10:16:00
1051,214,15,한방닭백숙,맛있따,,55000,2023-05-25 10:16:00,2023-05-25 10:16:00
1052,214,15,삼겹살,맛있따,,13000,2023-05-25 10:16:00,2023-05-25 10:16:00
1053,215,12,곱도리탕 (2인),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1054,215,12,낙곱새 (2인),맛있따,,22000,2023-05-25 10:16:00,2023-05-25 10:16:00
1055,215,12,닭도리탕 (2인),맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1056,215,12,낙곱새 (점심특선)(1인),맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1057,216,3,패밀리팩_콜라,맛있따,,23200,2023-05-25 10:16:00,2023-05-25 10:16:00
1058,216,3,더블팩_콜라,맛있따,,15800,2023-05-25 10:16:00,2023-05-25 10:16:00
1059,216,3,투게더팩_콜라,맛있따,,14200,2023-05-25 10:16:00,2023-05-25 10:16:00
1060,216,3,더블한우불고기 버거,맛있따,,12400,2023-05-25 10:16:00,2023-05-25 10:16:00
1061,216,3,마라로드 비프,맛있따,,6900,2023-05-25 10:16:00,2023-05-25 10:16:00
1062,216,3,마라로드 치킨,맛있따,,5400,2023-05-25 10:16:00,2023-05-25 10:16:00
1063,216,3,패밀리팩_사이다,맛있따,,23200,2023-05-25 10:16:00,2023-05-25 10:16:00
1064,216,3,마라로드 새우,맛있따,,5400,2023-05-25 10:16:00,2023-05-25 10:16:00
1065,216,3,더블팩_사이다,맛있따,,15800,2023-05-25 10:16:00,2023-05-25 10:16:00
1066,216,3,마라로드_새우,맛있따,,5400,2023-05-25 10:16:00,2023-05-25 10:16:00
1067,216,3,더블 클래식치즈버거,맛있따,,6900,2023-05-25 10:16:00,2023-05-25 10:16:00
1068,216,3,더블 치킨버거,맛있따,,5500,2023-05-25 10:16:00,2023-05-25 10:16:00
1069,216,3,더블 데리버거,맛있따,,4500,2023-05-25 10:16:00,2023-05-25 10:16:00
1070,216,3,투게더팩_사이다,맛있따,,14200,2023-05-25 10:16:00,2023-05-25 10:16:00
1071,216,3,전주 비빔라이스 버거,맛있따,,6900,2023-05-25 10:16:00,2023-05-25 10:16:00
1072,216,3,힙&핫치킨버거,맛있따,,6500,2023-05-25 10:16:00,2023-05-25 10:16:00
1073,216,3,한우트러플머쉬룸,맛있따,,9700,2023-05-25 10:16:00,2023-05-25 10:16:00
1074,216,3,한우불고기버거,맛있따,,8400,2023-05-25 10:16:00,2023-05-25 10:16:00
1075,216,3,모짜렐라 인더 버거-베이컨,맛있따,,7400,2023-05-25 10:16:00,2023-05-25 10:16:00
1076,216,3,빅불버거,맛있따,,7100,2023-05-25 10:16:00,2023-05-25 10:16:00
1077,217,2,세트1,맛있따,,46000,2023-05-25 10:16:00,2023-05-25 10:16:00
1078,217,2,세트2,맛있따,,39000,2023-05-25 10:16:00,2023-05-25 10:16:00
1079,217,2,모듬전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1080,217,2,굴전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1081,217,2,해물누룽지탕,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1082,218,19,설렁탕,맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1083,218,19,돼지불고기 (소),맛있따,,15000,2023-05-25 10:16:00,2023-05-25 10:16:00
1084,218,19,회냉면,맛있따,,10000,2023-05-25 10:16:00,2023-05-25 10:16:00
1085,218,19,물냉면,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1086,218,19,비빔냉면,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1087,219,12,소대창,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1088,219,12,소막창,맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1089,219,12,한우소곱창,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1090,219,12,소특양,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1091,219,12,명란구이,맛있따,,8000,2023-05-25 10:16:00,2023-05-25 10:16:00
1092,224,6,눈꽃탕수육,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1093,224,6,땡초오돌뼈,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1094,224,6,땡초우동,맛있따,,5000,2023-05-25 10:16:00,2023-05-25 10:16:00
1095,224,6,땡초무뼈닭발,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1096,224,6,와사비크림새우,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1097,225,13,아구찜(중),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
1098,225,13,메기매운탕(소),맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
1099,227,5,광어 세꼬시,맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1100,227,5,우럭,맛있따,,23000,2023-05-25 10:16:00,2023-05-25 10:16:00
1101,227,5,연어,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1102,227,5,숭어,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1103,227,5,찬조개탕,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1104,228,9,생연어 사시미,맛있따,,29000,2023-05-25 10:16:00,2023-05-25 10:16:00
1105,228,9,나가사키 짬뽕탕,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1106,228,9,돼지고기숙주볶음,맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1107,228,9,오꼬노미야끼,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1108,228,9,치킨가라아게,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1109,232,1,우럭 (소),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1110,232,1,광어 (소),맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1111,232,1,놀래미 (중),맛있따,,40000,2023-05-25 10:16:00,2023-05-25 10:16:00
1112,232,1,낙지,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1113,232,1,산우럭탕,맛있따,,30000,2023-05-25 10:16:00,2023-05-25 10:16:00
1114,236,3,모듬전,맛있따,,25000,2023-05-25 10:16:00,2023-05-25 10:16:00
1115,236,3,해물파전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1116,236,3,육전 (소고기),맛있따,,19000,2023-05-25 10:16:00,2023-05-25 10:16:00
1117,236,3,오징어튀김,맛있따,,17000,2023-05-25 10:16:00,2023-05-25 10:16:00
1118,236,3,고추튀김,맛있따,,16000,2023-05-25 10:16:00,2023-05-25 10:16:00
1119,237,7,모듬전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1120,237,7,소고기 육전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1121,237,7,굴파전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1122,237,7,굴전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1123,237,7,해물파전,맛있따,,20000,2023-05-25 10:16:00,2023-05-25 10:16:00
1124,237,7,탱탱새우전,맛있따,,18000,2023-05-25 10:16:00,2023-05-25 10:16:00
1125,238,10,얼큰버섯칼국수 (2인이상),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1126,238,10,맑은버섯칼국수 (2인이상),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1127,238,10,점심특선세트 (2인이상),맛있따,,12000,2023-05-25 10:16:00,2023-05-25 10:16:00
1128,238,10,소고기 (170g),맛있따,,9000,2023-05-25 10:16:00,2023-05-25 10:16:00
1129,239,13,런치스시,맛있따,,45000,2023-05-25 10:16:00,2023-05-25 10:16:00
1130,239,13,런치 오마카세,맛있따,,65000,2023-05-25 10:16:00,2023-05-25 10:16:00
1131,239,13,디너 오마카세,맛있따,,90000,2023-05-25 10:16:00,2023-05-25 10:16:00
1132,239,13,스페셜 오마카세,맛있따,,130000,2023-05-25 10:16:00,2023-05-25 10:16:00
1133,239,13,스시 (포장),맛있따,,35000,2023-05-25 10:16:00,2023-05-25 10:16:00
